epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
50,264.311,1.53784,0.99116,1.20135,0.70809,0.74336,0.74422,0.29279,2.20397,1.18147,1.65515,0.0030894,0.0010298,0.0030894,0.0010298,0.0030894,0.0010298,0.0030894,0.0010298
51,269.005,1.5054,0.9634,1.18849,0.75137,0.69892,0.7236,0.29491,2.20348,1.19682,1.62506,0.00303,0.00101,0.00303,0.00101,0.00303,0.00101,0.00303,0.00101
52,274.435,1.49005,0.95017,1.16608,0.72959,0.69628,0.70751,0.27948,2.19327,1.2659,1.62648,0.0029706,0.0009902,0.0029706,0.0009902,0.0029706,0.0009902,0.0029706,0.0009902
53,279.431,1.47248,0.92158,1.16794,0.67344,0.75806,0.72241,0.27954,2.17836,1.17855,1.66519,0.0029112,0.0009704,0.0029112,0.0009704,0.0029112,0.0009704,0.0029112,0.0009704
54,284.709,1.4573,0.90513,1.15814,0.77235,0.69355,0.71779,0.25673,2.29576,1.18998,1.75702,0.0028518,0.0009506,0.0028518,0.0009506,0.0028518,0.0009506,0.0028518,0.0009506
55,289.82,1.4605,0.91662,1.16156,0.75544,0.66667,0.6973,0.25337,2.31539,1.14063,1.76679,0.0027924,0.0009308,0.0027924,0.0009308,0.0027924,0.0009308,0.0027924,0.0009308
56,294.87,1.4274,0.8971,1.14495,0.7434,0.68817,0.71005,0.26909,2.24195,1.18684,1.71702,0.002733,0.000911,0.002733,0.000911,0.002733,0.000911,0.002733,0.000911
57,300.157,1.46195,0.89593,1.15644,0.74238,0.67204,0.716,0.27388,2.23528,1.15627,1.71016,0.0026736,0.0008912,0.0026736,0.0008912,0.0026736,0.0008912,0.0026736,0.0008912
58,305.28,1.41673,0.89034,1.13695,0.73705,0.68817,0.70997,0.26113,2.27018,1.19413,1.72267,0.0026142,0.0008714,0.0026142,0.0008714,0.0026142,0.0008714,0.0026142,0.0008714
59,310.564,1.4457,0.89819,1.15581,0.72694,0.71505,0.73425,0.28189,2.23068,1.13241,1.68497,0.0025548,0.0008516,0.0025548,0.0008516,0.0025548,0.0008516,0.0025548,0.0008516
60,315.718,1.4053,0.87114,1.12627,0.73228,0.74194,0.72203,0.28351,2.24006,1.12039,1.6812,0.0024954,0.0008318,0.0024954,0.0008318,0.0024954,0.0008318,0.0024954,0.0008318
61,320.744,1.40037,0.9055,1.14694,0.72534,0.70968,0.73916,0.30326,2.18758,1.10109,1.62606,0.002436,0.000812,0.002436,0.000812,0.002436,0.000812,0.002436,0.000812
62,326.161,1.373,0.84275,1.12213,0.7138,0.67742,0.69921,0.28664,2.22071,1.14725,1.68182,0.0023766,0.0007922,0.0023766,0.0007922,0.0023766,0.0007922,0.0023766,0.0007922
63,331.28,1.43778,0.87334,1.14592,0.75771,0.61828,0.69822,0.27723,2.22562,1.2579,1.6548,0.0023172,0.0007724,0.0023172,0.0007724,0.0023172,0.0007724,0.0023172,0.0007724
64,336.618,1.3544,0.84947,1.10244,0.69841,0.66667,0.69787,0.28969,2.17352,1.34402,1.61892,0.0022578,0.0007526,0.0022578,0.0007526,0.0022578,0.0007526,0.0022578,0.0007526
65,341.607,1.36021,0.85617,1.10782,0.7436,0.67742,0.72212,0.28971,2.1995,1.26997,1.65262,0.0021984,0.0007328,0.0021984,0.0007328,0.0021984,0.0007328,0.0021984,0.0007328
66,346.786,1.36558,0.82693,1.11666,0.75848,0.68817,0.73491,0.29243,2.22444,1.18725,1.69542,0.002139,0.000713,0.002139,0.000713,0.002139,0.000713,0.002139,0.000713
67,351.862,1.35427,0.8275,1.10776,0.72673,0.72581,0.73838,0.30214,2.18485,1.11966,1.65615,0.0020796,0.0006932,0.0020796,0.0006932,0.0020796,0.0006932,0.0020796,0.0006932
68,356.978,1.36083,0.81262,1.10638,0.72137,0.7238,0.72083,0.28591,2.20454,1.14284,1.68636,0.0020202,0.0006734,0.0020202,0.0006734,0.0020202,0.0006734,0.0020202,0.0006734
